_row_key,reservation_id,user_id,origin,destination,flight_type,cabin,flights,payment_history,created_at,total_baggages,nonfree_baggages,insurance,passengers,passengers.Chinese,passengers.Indonesian,passengers.Thai,passengers.Vietnamese
N5XKBC,N5XKBC,daiki_lopez_8334,PHX,LAX,one_way,business,"[{""origin"": ""PHX"", ""destination"": ""SFO"", ""flight_number"": ""HAT283"", ""date"": ""2024-05-18"", ""price"": 1462}, {""origin"": ""SFO"", ""destination"": ""LAX"", ""flight_number"": ""HAT257"", ""date"": ""2024-05-18"", ""price"": 1428}]","[{""payment_id"": ""gift_card_1140237"", ""amount"": 2920}]",2024-05-07T16:15:48,2,0,yes,"[{""first_name"": ""Daiki"", ""last_name"": ""Lopez"", ""dob"": ""1954-03-20""}]","[{""first_name"": ""大树"", ""last_name"": ""洛佩兹"", ""dob"": ""1954-03-20""}]","[{""first_name"": "" Daiki"", ""last_name"": "" Lopez"", ""dob"": ""1954-03-20""}]","[{""first_name"": "" ไดกิ"", ""last_name"": "" โลเปซ"", ""dob"": ""1954-03-20""}]","[{""first_name"": "" Daiki"", ""last_name"": "" Lopez"", ""dob"": ""1954-03-20""}]"
ASFFI5,ASFFI5,fatima_silva_7735,LGA,ORD,round_trip,business,"[{""origin"": ""LGA"", ""destination"": ""PHL"", ""flight_number"": ""HAT172"", ""date"": ""2024-05-15"", ""price"": 1233}, {""origin"": ""PHL"", ""destination"": ""ORD"", ""flight_number"": ""HAT197"", ""date"": ""2024-05-16"", ""price"": 1674}, {""origin"": ""ORD"", ""destination"": ""ATL"", ""flight_number"": ""HAT093"", ""date"": ""2024-05-18"", ""price"": 1712}, {""origin"": ""ATL"", ""destination"": ""LGA"", ""flight_number"": ""HAT110"", ""date"": ""2024-05-18"", ""price"": 1296}]","[{""payment_id"": ""credit_card_5147732"", ""amount"": 5915}]",2024-05-12T23:10:08,1,0,no,"[{""first_name"": ""Fatima"", ""last_name"": ""Silva"", ""dob"": ""1968-12-02""}]","[{""first_name"": ""法蒂玛"", ""last_name"": ""席尔瓦"", ""dob"": ""1968-12-02""}]","[{""first_name"": "" Fatima"", ""last_name"": "" Silva"", ""dob"": ""1968-12-02""}]","[{""first_name"": "" ฟาติมา"", ""last_name"": "" ซิลวา"", ""dob"": ""1968-12-02""}]","[{""first_name"": "" Fatima"", ""last_name"": "" Silva"", ""dob"": ""1968-12-02""}]"
Q89JIO,Q89JIO,daiki_patel_1917,IAH,ATL,one_way,economy,"[{""origin"": ""IAH"", ""destination"": ""JFK"", ""flight_number"": ""HAT085"", ""date"": ""2024-05-16"", ""price"": 153}, {""origin"": ""JFK"", ""destination"": ""ATL"", ""flight_number"": ""HAT136"", ""date"": ""2024-05-16"", ""price"": 102}]","[{""payment_id"": ""credit_card_4327297"", ""amount"": 255}]",2024-05-05T13:11:16,1,0,no,"[{""first_name"": ""Daiki"", ""last_name"": ""Patel"", ""dob"": ""1968-04-24""}]","[{""first_name"": ""大树"", ""last_name"": ""帕特尔"", ""dob"": ""1968-04-24""}]","[{""first_name"": "" Daiki"", ""last_name"": "" Patel"", ""dob"": ""1968-04-24""}]","[{""first_name"": "" ไดกิ"", ""last_name"": "" ปาเทล"", ""dob"": ""1968-04-24""}]","[{""first_name"": "" Daiki"", ""last_name"": "" Patel"", ""dob"": ""1968-04-24""}]"
E3M58X,E3M58X,daiki_lopez_8334,DEN,PHL,round_trip,economy,"[{""origin"": ""DEN"", ""destination"": ""PHL"", ""flight_number"": ""HAT080"", ""date"": ""2024-05-14"", ""price"": 133}, {""origin"": ""PHL"", ""destination"": ""DEN"", ""flight_number"": ""HAT076"", ""date"": ""2024-05-17"", ""price"": 141}]","[{""payment_id"": ""gift_card_1140237"", ""amount"": 548}]",2024-05-02T09:41:38,1,0,no,"[{""first_name"": ""Daiki"", ""last_name"": ""Lopez"", ""dob"": ""1954-03-20""}, {""first_name"": ""Lei"", ""last_name"": ""Khan"", ""dob"": ""1985-03-02""}]","[{""first_name"": ""大树"", ""last_name"": ""洛佩兹"", ""dob"": ""1954-03-20""}, {""first_name"": ""雷"", ""last_name"": ""汗"", ""dob"": ""1985-03-02""}]","[{""first_name"": "" Daiki"", ""last_name"": "" Lopez"", ""dob"": ""1954-03-20""}, {""first_name"": "" Lei"", ""last_name"": "" Khan"", ""dob"": ""1985-03-02""}]","[{""first_name"": "" ไดกิ"", ""last_name"": "" โลเปซ"", ""dob"": ""1954-03-20""}, {""first_name"": "" เล"", ""last_name"": "" ข่าน"", ""dob"": ""1985-03-02""}]","[{""first_name"": "" Daiki"", ""last_name"": "" Lopez"", ""dob"": ""1954-03-20""}, {""first_name"": "" Lei"", ""last_name"": "" Khan"", ""dob"": ""1985-03-02""}]"
P9VXUO,P9VXUO,yara_garcia_1905,ORD,PHX,one_way,business,"[{""origin"": ""ORD"", ""destination"": ""DTW"", ""flight_number"": ""HAT230"", ""date"": ""2024-05-20"", ""price"": 846}, {""origin"": ""DTW"", ""destination"": ""PHX"", ""flight_number"": ""HAT035"", ""date"": ""2024-05-20"", ""price"": 782}]","[{""payment_id"": ""gift_card_1646646"", ""amount"": 3256}]",2024-05-12T02:41:19,2,0,no,"[{""first_name"": ""James"", ""last_name"": ""Khan"", ""dob"": ""1959-08-18""}, {""first_name"": ""Sofia"", ""last_name"": ""Kovacs"", ""dob"": ""1979-08-23""}]","[{""first_name"": ""詹姆斯"", ""last_name"": ""汗"", ""dob"": ""1959-08-18""}, {""first_name"": ""索菲亚"", ""last_name"": ""科瓦奇"", ""dob"": ""1979-08-23""}]","[{""first_name"": "" James"", ""last_name"": "" Khan"", ""dob"": ""1959-08-18""}, {""first_name"": "" Sofia"", ""last_name"": "" Kovacs"", ""dob"": ""1979-08-23""}]","[{""first_name"": "" เจมส์"", ""last_name"": "" ข่าน"", ""dob"": ""1959-08-18""}, {""first_name"": "" โซเฟีย"", ""last_name"": "" โควาช"", ""dob"": ""1979-08-23""}]","[{""first_name"": "" James"", ""last_name"": "" Khan"", ""dob"": ""1959-08-18""}, {""first_name"": "" Sofia"", ""last_name"": "" Kovacs"", ""dob"": ""1979-08-23""}]"
BMXAXU,BMXAXU,olivia_moore_2080,LGA,DTW,one_way,basic_economy,"[{""origin"": ""LGA"", ""destination"": ""PHX"", ""flight_number"": ""HAT114"", ""date"": ""2024-05-04"", ""price"": 52}, {""origin"": ""PHX"", ""destination"": ""DTW"", ""flight_number"": ""HAT073"", ""date"": ""2024-05-05"", ""price"": 80}]","[{""payment_id"": ""gift_card_7002574"", ""amount"": 132}]",2024-05-03T17:40:35,0,0,no,"[{""first_name"": ""Olivia"", ""last_name"": ""Moore"", ""dob"": ""1956-11-17""}]","[{""first_name"": ""奥利维亚"", ""last_name"": ""摩尔"", ""dob"": ""1956-11-17""}]","[{""first_name"": "" Olivia"", ""last_name"": "" Moore"", ""dob"": ""1956-11-17""}]","[{""first_name"": "" โอลิเวีย"", ""last_name"": "" มัวร์"", ""dob"": ""1956-11-17""}]","[{""first_name"": "" Olivia"", ""last_name"": "" Moore"", ""dob"": ""1956-11-17""}]"
AGJOGZ,AGJOGZ,evelyn_nguyen_4236,BOS,DEN,round_trip,basic_economy,"[{""origin"": ""BOS"", ""destination"": ""MIA"", ""flight_number"": ""HAT086"", ""date"": ""2024-05-16"", ""price"": 63}, {""origin"": ""MIA"", ""destination"": ""DEN"", ""flight_number"": ""HAT148"", ""date"": ""2024-05-16"", ""price"": 77}, {""origin"": ""DEN"", ""destination"": ""CLT"", ""flight_number"": ""HAT225"", ""date"": ""2024-05-19"", ""price"": 63}, {""origin"": ""CLT"", ""destination"": ""BOS"", ""flight_number"": ""HAT064"", ""date"": ""2024-05-19"", ""price"": 89}]","[{""payment_id"": ""credit_card_6318653"", ""amount"": 966}]",2024-05-14T23:02:37,0,0,yes,"[{""first_name"": ""Evelyn"", ""last_name"": ""Nguyen"", ""dob"": ""1981-11-11""}, {""first_name"": ""Anya"", ""last_name"": ""Smith"", ""dob"": ""1956-08-08""}, {""first_name"": ""Chen"", ""last_name"": ""Wilson"", ""dob"": ""1976-04-17""}]","[{""first_name"": ""伊芙琳"", ""last_name"": ""阮"", ""dob"": ""1981-11-11""}, {""first_name"": ""安雅"", ""last_name"": ""史密斯"", ""dob"": ""1956-08-08""}, {""first_name"": ""陈"", ""last_name"": ""威尔逊"", ""dob"": ""1976-04-17""}]","[{""first_name"": "" Evelyn"", ""last_name"": "" Nguyen"", ""dob"": ""1981-11-11""}, {""first_name"": "" Anya"", ""last_name"": "" Smith"", ""dob"": ""1956-08-08""}, {""first_name"": "" Chen"", ""last_name"": "" Wilson"", ""dob"": ""1976-04-17""}]","[{""first_name"": "" เอเวอลิน"", ""last_name"": "" เหงียน"", ""dob"": ""1981-11-11""}, {""first_name"": "" อันยา"", ""last_name"": "" สมิธ"", ""dob"": ""1956-08-08""}, {""first_name"": "" เฉิน"", ""last_name"": "" วิลสัน"", ""dob"": ""1976-04-17""}]","[{""first_name"": "" Evelyn"", ""last_name"": "" Nguyễn"", ""dob"": ""1981-11-11""}, {""first_name"": "" Anya"", ""last_name"": "" Smith"", ""dob"": ""1956-08-08""}, {""first_name"": "" Trần"", ""last_name"": "" Wilson"", ""dob"": ""1976-04-17""}]"
9H0K8J,9H0K8J,lei_rossi_4874,MCO,EWR,one_way,business,"[{""origin"": ""MCO"", ""destination"": ""MSP"", ""flight_number"": ""HAT298"", ""date"": ""2024-05-14"", ""price"": 677}, {""origin"": ""MSP"", ""destination"": ""EWR"", ""flight_number"": ""HAT196"", ""date"": ""2024-05-14"", ""price"": 1359}]","[{""payment_id"": ""credit_card_9623492"", ""amount"": 2066}]",2024-05-07T15:25:28,2,0,yes,"[{""first_name"": ""Sophia"", ""last_name"": ""Rossi"", ""dob"": ""1999-10-09""}]","[{""first_name"": ""索菲亚"", ""last_name"": ""罗西"", ""dob"": ""1999-10-09""}]","[{""first_name"": "" Sophia"", ""last_name"": "" Rossi"", ""dob"": ""1999-10-09""}]","[{""first_name"": "" โซเฟีย"", ""last_name"": "" รอสซี่"", ""dob"": ""1999-10-09""}]","[{""first_name"": "" Sophia"", ""last_name"": "" Rossi"", ""dob"": ""1999-10-09""}]"
CJSB8S,CJSB8S,aarav_davis_1257,SFO,PHL,round_trip,economy,"[{""origin"": ""SFO"", ""destination"": ""PHL"", ""flight_number"": ""HAT042"", ""date"": ""2024-05-14"", ""price"": 111}, {""origin"": ""PHL"", ""destination"": ""SFO"", ""flight_number"": ""HAT199"", ""date"": ""2024-05-17"", ""price"": 189}]","[{""payment_id"": ""credit_card_3170988"", ""amount"": 600}]",2024-05-13T01:57:28,2,0,no,"[{""first_name"": ""Aarav"", ""last_name"": ""Davis"", ""dob"": ""1989-07-28""}, {""first_name"": ""Juan"", ""last_name"": ""Martin"", ""dob"": ""1952-11-10""}]","[{""first_name"": ""阿拉夫"", ""last_name"": ""戴维斯"", ""dob"": ""1989-07-28""}, {""first_name"": ""胡安"", ""last_name"": ""马丁"", ""dob"": ""1952-11-10""}]","[{""first_name"": "" Aarav"", ""last_name"": "" Davis"", ""dob"": ""1989-07-28""}, {""first_name"": "" Juan"", ""last_name"": "" Martin"", ""dob"": ""1952-11-10""}]","[{""first_name"": "" อาราว"", ""last_name"": "" เดวิส"", ""dob"": ""1989-07-28""}, {""first_name"": "" ฮวน"", ""last_name"": "" มาร์ติน"", ""dob"": ""1952-11-10""}]","[{""first_name"": "" Aarav"", ""last_name"": "" Davis"", ""dob"": ""1989-07-28""}, {""first_name"": "" Juan"", ""last_name"": "" Martin"", ""dob"": ""1952-11-10""}]"
DQDIJD,DQDIJD,ivan_gonzalez_8223,ATL,DFW,round_trip,basic_economy,"[{""origin"": ""ATL"", ""destination"": ""SEA"", ""flight_number"": ""HAT039"", ""date"": ""2024-05-05"", ""price"": 87}, {""origin"": ""SEA"", ""destination"": ""DFW"", ""flight_number"": ""HAT037"", ""date"": ""2024-05-06"", ""price"": 66}, {""origin"": ""DFW"", ""destination"": ""ATL"", ""flight_number"": ""HAT128"", ""date"": ""2024-05-06"", ""price"": 50}]","[{""payment_id"": ""credit_card_8306515"", ""amount"": 609}]",2024-05-04T00:17:30,0,0,no,"[{""first_name"": ""Juan"", ""last_name"": ""Silva"", ""dob"": ""2000-03-12""}, {""first_name"": ""Lei"", ""last_name"": ""Martin"", ""dob"": ""1975-05-08""}, {""first_name"": ""Evelyn"", ""last_name"": ""Muller"", ""dob"": ""1988-06-11""}]","[{""first_name"": ""胡安"", ""last_name"": ""席尔瓦"", ""dob"": ""2000-03-12""}, {""first_name"": ""雷"", ""last_name"": ""马丁"", ""dob"": ""1975-05-08""}, {""first_name"": ""伊芙琳"", ""last_name"": ""穆勒"", ""dob"": ""1988-06-11""}]","[{""first_name"": "" Juan"", ""last_name"": "" Silva"", ""dob"": ""2000-03-12""}, {""first_name"": "" Lei"", ""last_name"": "" Martin"", ""dob"": ""1975-05-08""}, {""first_name"": "" Evelyn"", ""last_name"": "" Muller"", ""dob"": ""1988-06-11""}]","[{""first_name"": "" ฮวน"", ""last_name"": "" ซิลวา"", ""dob"": ""2000-03-12""}, {""first_name"": "" เล"", ""last_name"": "" มาร์ติน"", ""dob"": ""1975-05-08""}, {""first_name"": "" เอเวอลิน"", ""last_name"": "" มุลเลอร์"", ""dob"": ""1988-06-11""}]","[{""first_name"": "" Juan"", ""last_name"": "" Silva"", ""dob"": ""2000-03-12""}, {""first_name"": "" Lei"", ""last_name"": "" Martin"", ""dob"": ""1975-05-08""}, {""first_name"": "" Evelyn"", ""last_name"": "" Muller"", ""dob"": ""1988-06-11""}]"
1X608L,1X608L,fatima_rossi_9652,JFK,DEN,one_way,business,"[{""origin"": ""JFK"", ""destination"": ""ORD"", ""flight_number"": ""HAT079"", ""date"": ""2024-05-09"", ""price"": 1437}, {""origin"": ""ORD"", ""destination"": ""DEN"", ""flight_number"": ""HAT049"", ""date"": ""2024-05-09"", ""price"": 1530}]","[{""payment_id"": ""gift_card_9350899"", ""amount"": 5994}]",2024-05-05T17:46:21,4,0,yes,"[{""first_name"": ""Fatima"", ""last_name"": ""Rossi"", ""dob"": ""1951-03-20""}, {""first_name"": ""Ava"", ""last_name"": ""Davis"", ""dob"": ""1977-07-08""}]","[{""first_name"": ""法蒂玛"", ""last_name"": ""罗西"", ""dob"": ""1951-03-20""}, {""first_name"": ""艾娃"", ""last_name"": ""戴维斯"", ""dob"": ""1977-07-08""}]","[{""first_name"": "" Fatima"", ""last_name"": "" Rossi"", ""dob"": ""1951-03-20""}, {""first_name"": "" Ava"", ""last_name"": "" Davis"", ""dob"": ""1977-07-08""}]","[{""first_name"": "" ฟาติมา"", ""last_name"": "" รอสซี่"", ""dob"": ""1951-03-20""}, {""first_name"": "" อาวา"", ""last_name"": "" เดวิส"", ""dob"": ""1977-07-08""}]","[{""first_name"": "" Fatima"", ""last_name"": "" Rossi"", ""dob"": ""1951-03-20""}, {""first_name"": "" Ava"", ""last_name"": "" Davis"", ""dob"": ""1977-07-08""}]"
8LGW0E,8LGW0E,juan_patel_6197,DEN,MCO,one_way,business,"[{""origin"": ""DEN"", ""destination"": ""LAS"", ""flight_number"": ""HAT084"", ""date"": ""2024-05-06"", ""price"": 1125}, {""origin"": ""LAS"", ""destination"": ""MCO"", ""flight_number"": ""HAT137"", ""date"": ""2024-05-06"", ""price"": 1890}]","[{""payment_id"": ""credit_card_7373445"", ""amount"": 3015}]",2024-05-02T19:00:14,2,0,no,"[{""first_name"": ""Juan"", ""last_name"": ""Patel"", ""dob"": ""1963-03-14""}]","[{""first_name"": ""胡安"", ""last_name"": ""帕特尔"", ""dob"": ""1963-03-14""}]","[{""first_name"": "" Juan"", ""last_name"": "" Patel"", ""dob"": ""1963-03-14""}]","[{""first_name"": "" ฮวน"", ""last_name"": "" ปาเทล"", ""dob"": ""1963-03-14""}]","[{""first_name"": "" Juan"", ""last_name"": "" Patel"", ""dob"": ""1963-03-14""}]"
2HN8UN,2HN8UN,juan_smith_7200,LAX,SEA,round_trip,economy,"[{""origin"": ""LAX"", ""destination"": ""DFW"", ""flight_number"": ""HAT187"", ""date"": ""2024-05-21"", ""price"": 129}, {""origin"": ""DFW"", ""destination"": ""SEA"", ""flight_number"": ""HAT222"", ""date"": ""2024-05-21"", ""price"": 130}, {""origin"": ""SEA"", ""destination"": ""SFO"", ""flight_number"": ""HAT258"", ""date"": ""2024-05-22"", ""price"": 117}, {""origin"": ""SFO"", ""destination"": ""LAX"", ""flight_number"": ""HAT257"", ""date"": ""2024-05-22"", ""price"": 165}]","[{""payment_id"": ""gift_card_9305264"", ""amount"": 541}]",2024-05-08T06:59:08,1,0,no,"[{""first_name"": ""Juan"", ""last_name"": ""Smith"", ""dob"": ""1984-06-14""}]","[{""first_name"": ""胡安"", ""last_name"": ""史密斯"", ""dob"": ""1984-06-14""}]","[{""first_name"": "" Juan"", ""last_name"": "" Smith"", ""dob"": ""1984-06-14""}]","[{""first_name"": "" ฮวน"", ""last_name"": "" สมิธ"", ""dob"": ""1984-06-14""}]","[{""first_name"": "" Juan"", ""last_name"": "" Smith"", ""dob"": ""1984-06-14""}]"
9YE5D6,9YE5D6,olivia_jackson_7257,JFK,LGA,one_way,economy,"[{""origin"": ""JFK"", ""destination"": ""ATL"", ""flight_number"": ""HAT268"", ""date"": ""2024-05-14"", ""price"": 177}, {""origin"": ""ATL"", ""destination"": ""LGA"", ""flight_number"": ""HAT164"", ""date"": ""2024-05-14"", ""price"": 152}]","[{""payment_id"": ""credit_card_2480682"", ""amount"": 359}]",2024-05-07T18:42:46,0,0,yes,"[{""first_name"": ""Aarav"", ""last_name"": ""Johansson"", ""dob"": ""1983-04-19""}]","[{""first_name"": ""阿拉夫"", ""last_name"": ""约翰逊"", ""dob"": ""1983-04-19""}]","[{""first_name"": "" Aarav"", ""last_name"": "" Johansson"", ""dob"": ""1983-04-19""}]","[{""first_name"": "" อาราว"", ""last_name"": "" โยฮันส์สัน"", ""dob"": ""1983-04-19""}]","[{""first_name"": "" Aarav"", ""last_name"": "" Johansson"", ""dob"": ""1983-04-19""}]"
G8ZEGF,G8ZEGF,mei_lopez_9471,MIA,EWR,one_way,economy,"[{""origin"": ""MIA"", ""destination"": ""EWR"", ""flight_number"": ""HAT031"", ""date"": ""2024-05-11"", ""price"": 149}]","[{""payment_id"": ""gift_card_1988900"", ""amount"": 179}]",2024-05-10T20:07:15,0,0,yes,"[{""first_name"": ""Mei"", ""last_name"": ""Lopez"", ""dob"": ""1982-06-13""}]","[{""first_name"": ""梅"", ""last_name"": ""洛佩兹"", ""dob"": ""1982-06-13""}]","[{""first_name"": "" Mei"", ""last_name"": ""Lopez"", ""dob"": ""1982-06-13""}]","[{""first_name"": "" เหมย"", ""last_name"": ""โลเปซ"", ""dob"": ""1982-06-13""}]","[{""first_name"": "" Mei"", ""last_name"": ""Lopez"", ""dob"": ""1982-06-13""}]"
DY9TSP,DY9TSP,mohamed_ahmed_6263,JFK,MSP,round_trip,business,"[{""origin"": ""JFK"", ""destination"": ""DTW"", ""flight_number"": ""HAT033"", ""date"": ""2024-05-13"", ""price"": 513}, {""origin"": ""DTW"", ""destination"": ""MSP"", ""flight_number"": ""HAT237"", ""date"": ""2024-05-13"", ""price"": 1111}, {""origin"": ""MSP"", ""destination"": ""DTW"", ""flight_number"": ""HAT127"", ""date"": ""2024-05-16"", ""price"": 727}, {""origin"": ""DTW"", ""destination"": ""JFK"", ""flight_number"": ""HAT169"", ""date"": ""2024-05-17"", ""price"": 576}]","[{""payment_id"": ""gift_card_9433216"", ""amount"": 2957}]",2024-05-03T15:07:38,1,0,yes,"[{""first_name"": ""Yara"", ""last_name"": ""Nguyen"", ""dob"": ""1992-12-09""}]","[{""first_name"": ""雅拉"", ""last_name"": ""阮"", ""dob"": ""1992-12-09""}]","[{""first_name"": "" Yara"", ""last_name"": "" Nguyen"", ""dob"": ""1992-12-09""}]","[{""first_name"": "" ยารา"", ""last_name"": "" เหงียน"", ""dob"": ""1992-12-09""}]","[{""first_name"": "" Yara"", ""last_name"": "" Nguyễn"", ""dob"": ""1992-12-09""}]"
27UCXN,27UCXN,evelyn_khan_9070,BOS,LAX,round_trip,business,"[{""origin"": ""BOS"", ""destination"": ""MIA"", ""flight_number"": ""HAT086"", ""date"": ""2024-05-14"", ""price"": 1375}, {""origin"": ""MIA"", ""destination"": ""LAX"", ""flight_number"": ""HAT019"", ""date"": ""2024-05-14"", ""price"": 1691}, {""origin"": ""LAX"", ""destination"": ""SFO"", ""flight_number"": ""HAT094"", ""date"": ""2024-05-18"", ""price"": 1179}, {""origin"": ""SFO"", ""destination"": ""BOS"", ""flight_number"": ""HAT294"", ""date"": ""2024-05-18"", ""price"": 1069}]","[{""payment_id"": ""credit_card_3432394"", ""amount"": 10688}]",2024-05-09T09:12:09,4,0,yes,"[{""first_name"": ""Sophia"", ""last_name"": ""Hernandez"", ""dob"": ""1983-01-14""}, {""first_name"": ""Aarav"", ""last_name"": ""Kim"", ""dob"": ""1958-05-17""}]","[{""first_name"": ""索菲亚"", ""last_name"": ""埃尔南德斯"", ""dob"": ""1983-01-14""}, {""first_name"": ""阿拉夫"", ""last_name"": ""金"", ""dob"": ""1958-05-17""}]","[{""first_name"": "" Sophia"", ""last_name"": "" Hernandez"", ""dob"": ""1983-01-14""}, {""first_name"": "" Aarav"", ""last_name"": "" Kim"", ""dob"": ""1958-05-17""}]","[{""first_name"": "" โซเฟีย"", ""last_name"": "" เฮอร์นันเดซ"", ""dob"": ""1983-01-14""}, {""first_name"": "" อาราว"", ""last_name"": "" คิม"", ""dob"": ""1958-05-17""}]","[{""first_name"": "" Sophia"", ""last_name"": "" Hernandez"", ""dob"": ""1983-01-14""}, {""first_name"": "" Aarav"", ""last_name"": "" Kim"", ""dob"": ""1958-05-17""}]"
Z58PPL,Z58PPL,amelia_nguyen_7778,PHX,CLT,one_way,business,"[{""origin"": ""PHX"", ""destination"": ""LGA"", ""flight_number"": ""HAT051"", ""date"": ""2024-05-07"", ""price"": 541}, {""origin"": ""LGA"", ""destination"": ""CLT"", ""flight_number"": ""HAT272"", ""date"": ""2024-05-07"", ""price"": 1726}]","[{""payment_id"": ""gift_card_7217252"", ""amount"": 9068}]",2024-05-04T23:51:51,2,0,no,"[{""first_name"": ""Amelia"", ""last_name"": ""Nguyen"", ""dob"": ""1980-01-20""}, {""first_name"": ""Lucas"", ""last_name"": ""Kim"", ""dob"": ""1983-12-27""}, {""first_name"": ""Raj"", ""last_name"": ""Smith"", ""dob"": ""1988-07-02""}, {""first_name"": ""James"", ""last_name"": ""Brown"", ""dob"": ""1988-01-12""}]","[{""first_name"": ""阿米莉亚"", ""last_name"": ""阮"", ""dob"": ""1980-01-20""}, {""first_name"": ""卢卡斯"", ""last_name"": ""金"", ""dob"": ""1983-12-27""}, {""first_name"": ""拉杰"", ""last_name"": ""史密斯"", ""dob"": ""1988-07-02""}, {""first_name"": ""詹姆斯"", ""last_name"": ""棕色的"", ""dob"": ""1988-01-12""}]","[{""first_name"": "" Amelia"", ""last_name"": "" Nguyen"", ""dob"": ""1980-01-20""}, {""first_name"": "" Lucas"", ""last_name"": "" Kim"", ""dob"": ""1983-12-27""}, {""first_name"": "" Raj"", ""last_name"": "" Smith"", ""dob"": ""1988-07-02""}, {""first_name"": "" James"", ""last_name"": "" Cokelat"", ""dob"": ""1988-01-12""}]","[{""first_name"": "" อมีเลีย"", ""last_name"": "" เหงียน"", ""dob"": ""1980-01-20""}, {""first_name"": "" ลูคัส"", ""last_name"": "" คิม"", ""dob"": ""1983-12-27""}, {""first_name"": "" ราช"", ""last_name"": "" สมิธ"", ""dob"": ""1988-07-02""}, {""first_name"": "" เจมส์"", ""last_name"": "" บราวน์"", ""dob"": ""1988-01-12""}]","[{""first_name"": "" Amelia"", ""last_name"": "" Nguyễn"", ""dob"": ""1980-01-20""}, {""first_name"": "" Lucas"", ""last_name"": "" Kim"", ""dob"": ""1983-12-27""}, {""first_name"": "" Raj"", ""last_name"": "" Smith"", ""dob"": ""1988-07-02""}, {""first_name"": "" James"", ""last_name"": "" Màu nâu"", ""dob"": ""1988-01-12""}]"
